29016;2;-RAA-j3f1VU;2442;One Direction;2;Best Song Ever;night;66;And we danced all __ to the best song ever;Feature_Has_String_Ight;string_ight;strings;23130;27760;4630;0;0
29017;2;-RAA-j3f1VU;2442;One Direction;2;Best Song Ever;night;69;Cause we danced all __ to the best song ever;Feature_Has_String_Ight;string_ight;strings;35880;39940;4060;0;0
29018;2;-RAA-j3f1VU;2442;One Direction;2;Best Song Ever;night;83;And we danced all __ to the best song ever;Feature_Has_String_Ight;string_ight;strings;71490;76240;4750;0;0
29019;2;-RAA-j3f1VU;2442;One Direction;2;Best Song Ever;night;86;Because we danced all __ to the best song ever;Feature_Has_String_Ight;string_ight;strings;84370;88370;4000;0;0
29020;2;-RAA-j3f1VU;2442;One Direction;2;Best Song Ever;night;98;How we danced all __ to the best song ever;Feature_Has_String_Ight;string_ight;strings;120850;124760;3910;0;0
29021;2;-RAA-j3f1VU;2442;One Direction;2;Best Song Ever;night;101;Because we danced all __ to the best song ever;Feature_Has_String_Ight;string_ight;strings;132830;137380;4550;0;0
29022;2;-RAA-j3f1VU;2442;One Direction;2;Best Song Ever;night;103;And we danced all __ to the best song ever;Feature_Has_String_Ight;string_ight;strings;137380;141010;3630;0;0
29023;2;-RAA-j3f1VU;2442;One Direction;2;Best Song Ever;night;106;Because we danced all __ to the best song ever;Feature_Has_String_Ight;string_ight;strings;149220;153140;3920;0;0
29195;40;WA4iX5D9Z64;16;Taylor Swift;41;We Are Never Ever Getting Back Together;night;2515;We called it off again last __;Feature_Has_String_Ight;string_ight;strings;33930;39050;5120;0;0
29196;40;WA4iX5D9Z64;16;Taylor Swift;41;We Are Never Ever Getting Back Together;fights;2525;I'm really gonna miss you picking __;Feature_Has_String_Ight;string_ight;strings;70340;72690;2350;0;0
29197;40;WA4iX5D9Z64;16;Taylor Swift;41;We Are Never Ever Getting Back Together;right;2526;And me, falling for it screaming that I'm __;Feature_Has_String_Ight;string_ight;strings;72690;75510;2820;0;0
29198;40;WA4iX5D9Z64;16;Taylor Swift;41;We Are Never Ever Getting Back Together;tonight;2530;You called me up again __;Feature_Has_String_Ight;string_ight;strings;83900;89580;5680;0;0
29199;42;AqajUg85Ax4;17;Avril Lavigne;43;Let Me Go;right;2662;Where it's __, you always know;Feature_Has_String_Ight;string_ight;strings;173200;177550;4350;0;0
29204;48;g1j1qwQQ8-Q;19;James Blunt;49;Bonfire Heart;Nights;3004;__ like this lead to;Feature_Has_String_Ight;string_ight;strings;40470;44990;4520;0;0
29205;48;g1j1qwQQ8-Q;19;James Blunt;49;Bonfire Heart;light;3006;You __ the spark in my bonfire heart;Feature_Has_String_Ight;string_ight;strings;47500;52780;5280;0;0
29206;48;g1j1qwQQ8-Q;19;James Blunt;49;Bonfire Heart;Nights;3019;__ like this lead to;Feature_Has_String_Ight;string_ight;strings;106070;109590;3520;0;0
29207;48;g1j1qwQQ8-Q;19;James Blunt;49;Bonfire Heart;light;3021;You __ the spark in my bonfire heart;Feature_Has_String_Ight;string_ight;strings;112170;117920;5750;0;0
29208;48;g1j1qwQQ8-Q;19;James Blunt;49;Bonfire Heart;Nights;3035;__ like this lead to;Feature_Has_String_Ight;string_ight;strings;172620;177650;5030;0;0
29209;48;g1j1qwQQ8-Q;19;James Blunt;49;Bonfire Heart;light;3037;You __ the spark in my bonfire heart;Feature_Has_String_Ight;string_ight;strings;179460;184930;5470;0;0
29226;53;hLQl3WQQoQ0;21;Adele;54;Someone Like You;light;3265;Or hide from the __;Feature_Has_String_Ight;string_ight;strings;52850;56650;3800;0;0
29227;53;hLQl3WQQoQ0;21;Adele;54;Someone Like You;fight;3268;Couldn't stay away I couldn't __ it;Feature_Has_String_Ight;string_ight;strings;61180;63790;2610;0;0
29228;53;hLQl3WQQoQ0;21;Adele;54;Someone Like You;fight;3288;Couldn't stay away I couldn't __ it;Feature_Has_String_Ight;string_ight;strings;142550;145840;3290;0;0
29299;72;r_8ydghbGSg;30;Demi Lovato;73;Skyscraper;right;4168;I'm gonna stay __ here,;Feature_Has_String_Ight;string_ight;strings;154440;156950;2510;0;0
29414;96;fWNaR-rxAic;48;Carly Rae Jepsen;97;Call Me Maybe;night;5590;Hot __, wind was blowin';Feature_Has_String_Ight;string_ight;strings;23680;25730;2050;0;0
29415;96;fWNaR-rxAic;48;Carly Rae Jepsen;97;Call Me Maybe;right;5595;It's hard to look __ at you baby;Feature_Has_String_Ight;string_ight;strings;36030;40210;4180;0;0
29416;96;fWNaR-rxAic;48;Carly Rae Jepsen;97;Call Me Maybe;sight;5607;At first __ and it's real;Feature_Has_String_Ight;string_ight;strings;73930;76110;2180;0;0
29417;96;fWNaR-rxAic;48;Carly Rae Jepsen;97;Call Me Maybe;night;5613;Hot __, wind was blowin';Feature_Has_String_Ight;string_ight;strings;83830;85740;1910;0;0
29418;96;fWNaR-rxAic;48;Carly Rae Jepsen;97;Call Me Maybe;right;5618;It's hard to look __ at you baby;Feature_Has_String_Ight;string_ight;strings;96170;100650;4480;0;0
