22393,72,r_8ydghbGSg,30,Demi Lovato,73,Skyscraper,watching,4137,"Skies are crying, I am __",Feature_Has_Suffix_Tch,sound_ch,sounds_s_ch_jh_zh_w_f,21670,26160,4490,0,0
22394,72,r_8ydghbGSg,30,Demi Lovato,73,Skyscraper,Catching,4138,__ teardrops in my hands,Feature_Has_Suffix_Tch,sound_ch,sounds_s_ch_jh_zh_w_f,26160,30940,4780,0,0
22395,72,r_8ydghbGSg,30,Demi Lovato,73,Skyscraper,watch,4155,To __ me while I bleed?,Feature_Has_Suffix_Tch,sound_ch,sounds_s_ch_jh_zh_w_f,100530,104770,4240,0,0
22396,72,r_8ydghbGSg,30,Demi Lovato,73,Skyscraper,Watch,4169,__ you disappear,Feature_Has_Suffix_Tch,sound_ch,sounds_s_ch_jh_zh_w_f,156950,160000,3050,0,0
22503,399,8UVNT4wvIGY,1798,Gotye,414,Somebody That I Used To Know,catch,19836,And I wouldn't __ you hung up on somebody that you used to know,Feature_Has_Suffix_Tch,sound_ch,sounds_s_ch_jh_zh_w_f,177780,182500,4720,0,0
22518,465,Y66j_BUCBMY,2402,American Authors,750,Best Day Of My Life,stretched,39600,I __ my hands out to the sky,Feature_Has_Suffix_Tch,sound_ch,sounds_s_ch_jh_zh_w_f,22180,24330,2150,0,0
22524,516,EpbjEttizy8,2433,David Guetta,783,Lovers On The Sun,catch,41697,Until our hearts __ fire,Feature_Has_Suffix_Tch,sound_ch,sounds_s_ch_jh_zh_w_f,9660,14850,5190,0,0
22525,516,EpbjEttizy8,2433,David Guetta,783,Lovers On The Sun,catch,41726,Until our hearts __ fire,Feature_Has_Suffix_Tch,sound_ch,sounds_s_ch_jh_zh_w_f,184460,189610,5150,0,0
22540,546,iX-QaNzd-0Y,2457,Milky Chance,816,Stolen Dance,fetch,43827,We need to __ back the time,Feature_Has_Suffix_Tch,sound_ch,sounds_s_ch_jh_zh_w_f,49980,54170,4190,0,0
22541,547,0OWj0CiM8WU,2458,One Republic,817,Love Runs Out,match,43885,"I'll be your light, your __, your burning sun",Feature_Has_Suffix_Tch,sound_ch,sounds_s_ch_jh_zh_w_f,14680,18860,4180,0,0
22542,547,0OWj0CiM8WU,2458,One Republic,817,Love Runs Out,match,43927,"I'll be our light, your __, your burning sun",Feature_Has_Suffix_Tch,sound_ch,sounds_s_ch_jh_zh_w_f,158810,162730,3920,0,0
