22317,17,nVjsGKrE6E8,6,Lana Del Rey,17,summertime sadness,Telephone,1142,__ wires above are sizzling like a snare,Feature_Has_Phoneme_F_Spelled_Ph,sounds_w_f,sounds_s_ch_jh_zh_w_f,54490,58990,4500,0,
22318,17,nVjsGKrE6E8,6,Lana Del Rey,17,summertime sadness,Telephone,1162,__ wires above are sizzling like a snare,Feature_Has_Phoneme_F_Spelled_Ph,sounds_w_f,sounds_s_ch_jh_zh_w_f,123150,127660,4510,0,
22319,91,J91ti_MpdHA,45,Alicia Keys,92,girl on fire,catastrophe,5330,"Feeling the __, but she knows she can fly away",Feature_Has_Phoneme_F_Spelled_Ph,sounds_w_f,sounds_s_ch_jh_zh_w_f,15990,20710,4720,0,
22320,112,8EWINVP3B9A,66,cher lloyd,113,i wish,telephone,6237,Bout to pick up the __,Feature_Has_Phoneme_F_Spelled_Ph,sounds_w_f,sounds_s_ch_jh_zh_w_f,33600,36320,2720,1,
22321,112,8EWINVP3B9A,66,cher lloyd,113,i wish,telephone,6253,Bout to pick up the __,Feature_Has_Phoneme_F_Spelled_Ph,sounds_w_f,sounds_s_ch_jh_zh_w_f,90950,93640,2690,1,
22322,139,EgT_us6AsDg,98,Selena Gomez & The Scene,141,love you like a love song,symphony,8043,"Constantly, boy you played through my mind like a __",Feature_Has_Phoneme_F_Spelled_Ph,sounds_w_f,sounds_s_ch_jh_zh_w_f,69210,74900,5690,0,
22323,184,Tgcc5V9Hu3g,362,david bownie,189,heroes,dolphins,10414,Like the __,Feature_Has_Phoneme_F_Spelled_Ph,sounds_w_f,sounds_s_ch_jh_zh_w_f,23190,26940,3750,0,
22324,184,Tgcc5V9Hu3g,362,david bownie,189,heroes,dolphins,10415,Like __ can swim,Feature_Has_Phoneme_F_Spelled_Ph,sounds_w_f,sounds_s_ch_jh_zh_w_f,26940,32439,5499,0,
22325,245,4aeETEoNfOg,404,The Smashing Pumpkins,251,1979,Morphine,12547,"__ city slippin' dues, down to see that",Feature_Has_Phoneme_F_Spelled_Ph,sounds_w_f,sounds_s_ch_jh_zh_w_f,122220,129330,7110,0,
22326,253,gxEPV4kolz0,420,Billy Joel,259,piano man,microphone,12869,And the __ smells like a beer,Feature_Has_Phoneme_F_Spelled_Ph,sounds_w_f,sounds_s_ch_jh_zh_w_f,271740,275560,3820,0,
22327,261,1lyu1KKwC74,436,the verve,268,bittersweet symphony,symphony,13141,"Cause it's a bittersweet __, this life",Feature_Has_Phoneme_F_Spelled_Ph,sounds_w_f,sounds_s_ch_jh_zh_w_f,66370,76910,10540,0,
22328,261,1lyu1KKwC74,436,the verve,268,bittersweet symphony,symphony,13174,"Cause it's a bittersweet __, this life",Feature_Has_Phoneme_F_Spelled_Ph,sounds_w_f,sounds_s_ch_jh_zh_w_f,223890,234400,10510,0,
22329,287,1Cw1ng75KP0,478,Heart,295,alone,telephone,13897,No answer on the __,Feature_Has_Phoneme_F_Spelled_Ph,sounds_w_f,sounds_s_ch_jh_zh_w_f,25740,32740,7000,0,
22330,310,YVkUvmDQ3HY,802,Eminem,320,without me,catastrophe,14994,And it's a disaster such a __,Feature_Has_Phoneme_F_Spelled_Ph,sounds_w_f,sounds_s_ch_jh_zh_w_f,123990,126310,2320,1,
22331,320,yyr2gEouEMM,806,Kendrick Lamar,330,poetic justice,metaphor,15603,Living my life in the margin and that __ was proof,Feature_Has_Phoneme_F_Spelled_Ph,sounds_w_f,sounds_s_ch_jh_zh_w_f,197560,200360,2800,1,
22332,342,eU4ZvfkmOck,836,The Game,352,ali bomaye,elephant,17384,Riding through the jungles in that motha****in'' __,Feature_Has_Phoneme_F_Spelled_Ph,sounds_w_f,sounds_s_ch_jh_zh_w_f,259690,263060,3370,1,
22333,631,25QyCxVkXwQ,2624,Elton John,2066,can you feel the love tonight,atmosphere,108129,And with all this romantic __,Feature_Has_Phoneme_F_Spelled_Ph,sounds_w_f,sounds_s_ch_jh_zh_w_f,18010,23590,5580,0,
