7046,14,pt8VYOfr8To,5,britney spears,14,work b**ch,building,997,"Keep it __ higher, and higher",Feature_Has_Silent_U_In_Ui,sounds_ih_iy,sounds_ih_iy,178070,181760,3690,1,
7047,15,cE6wxDqdOV0,6,Lana Del Rey,15,video games,built,1039,They say that the world was __ for two,Feature_Has_Silent_U_In_Ui,sounds_ih_iy,sounds_ih_iy,82530,86920,4390,0,
7048,15,cE6wxDqdOV0,6,Lana Del Rey,15,video games,built,1068,They say that the world was __ for two,Feature_Has_Silent_U_In_Ui,sounds_ih_iy,sounds_ih_iy,168930,173240,4310,0,
7049,15,cE6wxDqdOV0,6,Lana Del Rey,15,video games,built,1082,They say that the world was __ for two,Feature_Has_Silent_U_In_Ui,sounds_ih_iy,sounds_ih_iy,228350,232290,3940,0,
7050,21,5jlI4uzZGjU,8,pitbull,21,feel this moment,building,1405,"Reporting live, from the tallest __ in Tokyo",Feature_Has_Silent_U_In_Ui,sounds_ih_iy,sounds_ih_iy,70370,73710,3340,0,
7051,57,bnVUHWCynig,23,BeyoncГ€,58,halo,built,3494,Remember those walls I __,Feature_Has_Silent_U_In_Ui,sounds_ih_iy,sounds_ih_iy,25120,28160,3040,0,
7052,67,fwK7ggA3-bU,28,Maroon 5,68,one more night,guilty,3930,And I'll be waking up feeling satisfied but __ as hell,Feature_Has_Silent_U_In_Ui,sounds_ih_iy,sounds_ih_iy,86320,91650,5330,1,
7053,87,UJtB55MaoD0,39,jessie j,88,domino,guitar,5070,You strum me like a __,Feature_Has_Silent_U_In_Ui,sounds_ih_iy,sounds_ih_iy,100310,105100,4790,0,
7054,90,4JipHEz53sU,42,Nicki Minaj,91,super bass,build,5247,"He pop bottles, and he got the right kind of __",Feature_Has_Silent_U_In_Ui,sounds_ih_iy,sounds_ih_iy,18190,20130,1940,1,
7055,100,DUT5rEU6pqM,51,shakira,101,hips don't lie,guilty,5793,"I ain't __, it's a musical transaction",Feature_Has_Silent_U_In_Ui,sounds_ih_iy,sounds_ih_iy,177580,179460,1880,0,
7056,105,#NAME?,56,Emeli Sande,106,next to me,buildings,6006,When the end has come and __ falling down fast,Feature_Has_Silent_U_In_Ui,sounds_ih_iy,sounds_ih_iy,131780,137330,5550,1,
7057,125,WpYeekQkAdc,77,black eyed peas,127,where is the love?,guidance,7191,Send us some __ from above,Feature_Has_Silent_U_In_Ui,sounds_ih_iy,sounds_ih_iy,74010,76120,2110,0,
7058,125,WpYeekQkAdc,77,black eyed peas,127,where is the love?,guidance,7226,Send us some __ from above,Feature_Has_Silent_U_In_Ui,sounds_ih_iy,sounds_ih_iy,145480,148090,2610,0,
7059,175,DmeUuoxyt_E,358,Nickelback,180,rockstar,guitars,9936,I want a new tour bus full of old __,Feature_Has_Silent_U_In_Ui,sounds_ih_iy,sounds_ih_iy,40830,43880,3050,1,
7060,183,4KEEXyRL0qE,361,Placebo,188,running up that hill,building,10356,Be running up that __.,Feature_Has_Silent_U_In_Ui,sounds_ih_iy,sounds_ih_iy,77830,83420,5590,0,
7061,183,4KEEXyRL0qE,361,Placebo,188,running up that hill,building,10374,"Be running up that __,",Feature_Has_Silent_U_In_Ui,sounds_ih_iy,sounds_ih_iy,152070,158040,5970,0,
