19157,2,#NAME?,2442,one direction,2,best song ever,Georgia,75,Said her name was __ Rose,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,48390,52350,3960,0,
19158,6,wV1FrqwZyKw,2,lady gaga,6,born this way,religion,402,In the __ of the insecure,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,102890,107110,4220,0,
19159,9,XjwZAa2EjKA,3,Katy Perry,9,unconditionally,apologies,613,Don't need __,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,71480,74880,3400,0,
19160,11,LrUvu1mlWco,4,Miley Cyrus,11,we can't stop,judge,746,Remember only God can __ us,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,101530,104430,2900,1,
19161,13,LOZuxwVk7TU,5,britney spears,13,toxic,dangerous,875,It's __,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,20810,22560,1750,1,
19162,13,LOZuxwVk7TU,5,britney spears,13,toxic,dangerous,882,You're __,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,33940,36000,2060,1,
19163,21,5jlI4uzZGjU,8,pitbull,21,feel this moment,genius,1427,"Now make dollars, I mean billions, I'm a __, I mean brilliant",Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,143960,147810,3850,0,
19164,27,e-fA-gBCkj0,10,Bruno Mars,28,locked out of heaven,change,1844,"You can make a sinner __ his ways, uh!",Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,102940,108880,5940,0,
19165,28,ekzHIouo8Q4,10,Bruno Mars,29,when i was your man,apologize,1906,To try and __ for my mistakes,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,162340,166000,3660,0,
19166,30,b-3BI9AspYc,11,rihanna,31,what now,changed,1988,I found the one he __ my life,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,78140,82460,4320,0,
